iter	Weibull_scale_IR(1.1)	Weibull_scale_IR(1.2)	Weibull_scale_SR(2.1)	Weibull_scale_SR(2.2)	Weibull_scale_ER(3.1)	Weibull_slope_ER(3.1)	Weibull_scale_ER(3.2)	Weibull_slope_ER(3.2)	LnPrior	LnData	LnPosterior
2658	0.160163	0.165286	2.34198	3.42669	2.92521	1.5318	3.31973	1.60051	-1.271388e+001	-1.257376e+002	-1.384514e+002
2659	0.160163	0.165286	2.78236	3.42669	2.92521	1.7908	3.31973	1.60051	-1.271388e+001	-1.234140e+002	-1.361279e+002
2660	0.160163	0.165286	2.79047	2.68351	2.92521	1.7908	3.12081	1.60051	-1.271388e+001	-1.239130e+002	-1.366269e+002
2661	0.160163	0.165286	2.79047	2.68351	2.92521	1.7908	3.2843	1.60051	-1.271388e+001	-1.234872e+002	-1.362011e+002
2662	0.160163	0.167096	2.79047	2.68351	2.92521	1.68115	3.2843	1.52156	-1.271388e+001	-1.235889e+002	-1.363028e+002
2663	0.160163	0.167096	2.79047	2.79678	2.92521	1.68115	3.2843	1.52156	-1.271388e+001	-1.229183e+002	-1.356322e+002
2664	0.160163	0.167096	2.79047	2.79678	2.92521	1.68115	3.2843	1.52156	-1.271388e+001	-1.229183e+002	-1.356322e+002
2665	0.160163	0.167096	2.79047	2.90117	2.92521	1.68115	3.2843	1.52156	-1.271388e+001	-1.225293e+002	-1.352432e+002
2666	0.160163	0.167096	2.79047	3.01269	2.88025	1.70163	3.2843	1.52156	-1.271388e+001	-1.222709e+002	-1.349848e+002
2667	0.160163	0.167096	2.79047	3.01269	2.88025	1.70904	3.2843	1.52156	-1.271388e+001	-1.222691e+002	-1.349829e+002
2668	0.160163	0.167096	2.79047	3.01269	2.88025	1.68275	3.41014	1.54045	-1.271388e+001	-1.219854e+002	-1.346992e+002
2669	0.160163	0.167096	2.79047	3.01269	3.10713	1.68275	3.41014	1.54045	-1.271388e+001	-1.233175e+002	-1.360314e+002
2670	0.169313	0.167096	2.79047	3.15765	3.10713	1.68275	3.35081	1.54045	-1.271388e+001	-1.233566e+002	-1.360705e+002
2671	0.169517	0.167096	2.79047	3.15765	2.9154	1.68275	3.35081	1.54045	-1.271388e+001	-1.220486e+002	-1.347625e+002
2672	0.169517	0.167096	2.79047	3.15765	2.9154	1.68275	3.35081	1.68678	-1.271388e+001	-1.223125e+002	-1.350264e+002
2673	0.169517	0.167096	2.45375	3.09908	2.9154	1.78999	2.96433	1.7826	-1.271388e+001	-1.225070e+002	-1.352209e+002
2674	0.169517	0.167096	2.58202	3.09908	2.9154	1.78999	3.10825	1.7826	-1.271388e+001	-1.220992e+002	-1.348131e+002
2675	0.182406	0.167096	2.58202	3.09908	2.9154	1.78999	3.10825	1.7826	-1.271388e+001	-1.227842e+002	-1.354981e+002
2676	0.157944	0.167096	2.96568	3.17013	2.84657	1.78999	2.88944	1.8784	-1.271388e+001	-1.218027e+002	-1.345166e+002
2677	0.157944	0.167096	2.8797	3.17013	2.84657	1.78999	2.88944	1.8784	-1.271388e+001	-1.215164e+002	-1.342303e+002
2678	0.157944	0.167096	2.8797	3.17013	2.84657	1.5744	2.88944	1.8089	-1.271388e+001	-1.227005e+002	-1.354144e+002
2679	0.153688	0.167096	2.8797	3.17013	2.84657	1.5744	2.88944	1.80827	-1.271388e+001	-1.228777e+002	-1.355916e+002
2680	0.153688	0.176422	2.8797	3.17013	2.84657	1.5744	2.88944	1.80827	-1.271388e+001	-1.229060e+002	-1.356199e+002
2681	0.164755	0.176422	2.8797	3.17013	2.8363	1.5744	2.88944	1.9334	-1.271388e+001	-1.229710e+002	-1.356849e+002
2682	0.164755	0.176422	2.8797	3.17013	2.5358	1.5744	2.88944	1.9334	-1.271388e+001	-1.284258e+002	-1.411396e+002
2683	0.164755	0.176422	2.78431	3.17013	3.00278	1.5744	2.88944	1.9334	-1.271388e+001	-1.219504e+002	-1.346643e+002
2684	0.164755	0.176948	2.78431	3.17013	3.00278	1.5744	2.88944	1.74303	-1.271388e+001	-1.223317e+002	-1.350456e+002
2685	0.164755	0.175364	3.08563	3.17013	3.00278	1.5744	2.88944	1.74303	-1.271388e+001	-1.233524e+002	-1.360663e+002
2686	0.164755	0.175364	3.08563	3.17013	3.00278	1.5744	2.88944	1.73497	-1.271388e+001	-1.234607e+002	-1.361745e+002
2687	0.164755	0.175364	3.16707	3.17013	3.00278	1.5744	2.88944	1.73497	-1.271388e+001	-1.240090e+002	-1.367229e+002
2688	0.164755	0.175364	3.16707	3.17013	3.0581	1.5744	2.88944	1.73497	-1.271388e+001	-1.240296e+002	-1.367435e+002
2689	0.190904	0.175364	2.43423	2.91586	3.0581	1.5744	2.88944	1.73342	-1.271388e+001	-1.250864e+002	-1.378003e+002
2690	0.190904	0.175364	2.43423	2.91586	3.0581	1.5744	3.08846	1.73342	-1.271388e+001	-1.240894e+002	-1.368033e+002
2691	0.186113	0.175364	2.88906	2.7314	3.0581	1.5744	3.08846	1.73342	-1.271388e+001	-1.235375e+002	-1.362514e+002
2692	0.186049	0.175364	2.62841	2.77917	2.81752	1.9432	3.08846	1.73342	-1.271388e+001	-1.247613e+002	-1.374752e+002
2693	0.186049	0.176673	2.62841	3.04014	2.81752	1.9432	3.08846	1.73342	-1.271388e+001	-1.241141e+002	-1.368279e+002
2694	0.186049	0.185142	2.49998	3.04014	2.81752	1.80256	2.90673	1.73342	-1.271388e+001	-1.238357e+002	-1.365495e+002
2695	0.186049	0.185142	2.59127	3.06705	2.81752	1.80256	2.90673	1.73342	-1.271388e+001	-1.234477e+002	-1.361616e+002
2696	0.171199	0.185142	2.59127	3.06705	2.81752	1.80256	3.01787	1.73342	-1.271388e+001	-1.217618e+002	-1.344757e+002
2697	0.157771	0.185142	2.59127	3.06705	2.81752	1.80256	3.01787	1.73342	-1.271388e+001	-1.217407e+002	-1.344546e+002
2698	0.175826	0.185142	2.99377	3.06705	2.81752	1.80256	3.01787	1.73342	-1.271388e+001	-1.222964e+002	-1.350103e+002
2699	0.175826	0.185142	2.64438	3.06705	2.81752	1.80256	3.01787	1.73342	-1.271388e+001	-1.218190e+002	-1.345329e+002
2700	0.175826	0.185142	2.98428	3.06705	2.81752	1.80256	3.01787	1.77965	-1.271388e+001	-1.221429e+002	-1.348568e+002
2701	0.175826	0.185142	2.98428	3.06705	2.81752	1.80256	3.01787	1.77965	-1.271388e+001	-1.221429e+002	-1.348568e+002
2702	0.175826	0.189726	2.98428	2.78473	2.81752	1.80256	3.01787	1.77965	-1.271388e+001	-1.231144e+002	-1.358283e+002
2703	0.170672	0.189726	2.98428	3.03987	2.6818	1.48386	3.01787	1.77965	-1.271388e+001	-1.282498e+002	-1.409637e+002
2704	0.170672	0.189726	2.98428	3.03987	2.6818	2.18932	3.01787	1.77965	-1.271388e+001	-1.282880e+002	-1.410019e+002
2705	0.196445	0.189726	2.96668	3.4191	2.63387	2.18932	3.01787	1.77965	-1.271388e+001	-1.301969e+002	-1.429107e+002
2706	0.191079	0.189726	2.96668	3.4191	2.69014	2.18932	3.01787	1.77965	-1.271388e+001	-1.310298e+002	-1.437437e+002
2707	0.147886	0.189726	2.98875	3.4191	2.69014	2.18932	3.01787	1.77965	-1.271388e+001	-1.301841e+002	-1.428980e+002
2708	0.147886	0.189726	2.98875	3.4191	2.69014	2.18932	3.01787	1.77965	-1.271388e+001	-1.301841e+002	-1.428980e+002
2709	0.151989	0.159053	2.98875	3.4191	2.69014	2.18932	3.01787	1.76931	-1.271388e+001	-1.294741e+002	-1.421880e+002
2710	0.151989	0.159053	2.98875	3.4191	2.69014	2.18932	3.01787	1.76931	-1.271388e+001	-1.294741e+002	-1.421880e+002
2711	0.151989	0.159053	2.98875	3.4191	2.37214	2.18373	3.01787	1.76931	-1.271388e+001	-1.255140e+002	-1.382279e+002
2712	0.151989	0.159053	2.98875	3.39837	2.37214	2.18373	3.16837	1.76931	-1.271388e+001	-1.259856e+002	-1.386995e+002
2713	0.151989	0.159053	2.98875	3.39837	2.37214	2.18373	3.16837	1.76931	-1.271388e+001	-1.259856e+002	-1.386995e+002
2714	0.157736	0.159053	2.98875	3.39837	2.37214	2.15977	3.09993	1.76931	-1.271388e+001	-1.251944e+002	-1.379083e+002
2715	0.157736	0.159053	2.98875	2.8944	2.37214	2.15977	3.09993	1.76931	-1.271388e+001	-1.244490e+002	-1.371629e+002
2716	0.157736	0.159053	2.98875	2.8944	2.37214	2.15977	3.09993	1.76931	-1.271388e+001	-1.244490e+002	-1.371629e+002
2717	0.157736	0.159053	2.97548	2.8944	2.37214	2.15977	3.09993	1.76931	-1.271388e+001	-1.243910e+002	-1.371049e+002
2718	0.156589	0.159053	2.97548	2.8944	2.37214	2.15977	3.09993	1.76931	-1.271388e+001	-1.244299e+002	-1.371438e+002
2719	0.134566	0.189512	2.74988	2.8944	2.37214	2.15977	3.09993	1.76931	-1.271388e+001	-1.264632e+002	-1.391770e+002
2720	0.13604	0.189512	2.74988	3.09581	2.37214	2.15977	3.00799	1.76931	-1.271388e+001	-1.258810e+002	-1.385949e+002
2721	0.13604	0.140636	2.82318	2.99109	2.37214	2.20234	3.00799	1.76931	-1.271388e+001	-1.277754e+002	-1.404893e+002
2722	0.136047	0.140636	2.82318	2.99109	2.37214	2.20234	2.92145	1.76931	-1.271388e+001	-1.281120e+002	-1.408258e+002
2723	0.153568	0.197472	2.82318	2.99109	2.37214	1.96753	3.08761	1.76931	-1.271388e+001	-1.257211e+002	-1.384350e+002
2724	0.153568	0.197472	2.82318	2.99109	2.61152	1.89045	2.89251	1.76931	-1.271388e+001	-1.235303e+002	-1.362441e+002
2725	0.153568	0.197472	2.79356	3.09397	2.61152	1.89045	3.12701	1.76931	-1.271388e+001	-1.232043e+002	-1.359182e+002
2726	0.153568	0.197472	2.79356	3.09397	2.61152	1.89045	3.12701	1.76931	-1.271388e+001	-1.232043e+002	-1.359182e+002
2727	0.153568	0.13894	2.9191	2.96881	2.61152	1.89045	3.12701	1.76931	-1.271388e+001	-1.246713e+002	-1.373852e+002
2728	0.153568	0.13894	2.9191	2.96881	2.79155	1.89045	3.12701	1.76307	-1.271388e+001	-1.250612e+002	-1.377751e+002
2729	0.170874	0.191843	2.86832	2.96881	2.79155	1.89045	2.94841	1.76307	-1.271388e+001	-1.230250e+002	-1.357388e+002
2730	0.165284	0.157804	2.86832	2.96881	2.79155	1.89045	2.94841	1.76307	-1.271388e+001	-1.224051e+002	-1.351190e+002
2731	0.165284	0.157804	2.86832	2.96881	2.79155	1.74777	2.94841	1.76307	-1.271388e+001	-1.215609e+002	-1.342748e+002
2732	0.165284	0.157804	2.86832	2.96881	2.79155	1.74777	2.94841	1.76307	-1.271388e+001	-1.215609e+002	-1.342748e+002
2733	0.14673	0.157804	2.86832	2.96881	2.90943	1.74777	3.04364	1.77165	-1.271388e+001	-1.223554e+002	-1.350693e+002
2734	0.14673	0.157804	2.48526	2.96881	2.90943	1.74777	3.04364	1.67821	-1.271388e+001	-1.233536e+002	-1.360675e+002
2735	0.14673	0.157804	2.48526	2.96881	2.90943	1.72969	3.04364	1.78364	-1.271388e+001	-1.228479e+002	-1.355618e+002
2736	0.161309	0.157804	2.55441	2.96881	2.90943	1.72969	3.04364	1.78364	-1.271388e+001	-1.217763e+002	-1.344902e+002
2737	0.161309	0.177549	2.55441	2.96881	2.90943	1.80953	3.04364	1.78364	-1.271388e+001	-1.221973e+002	-1.349112e+002
2738	0.159552	0.177549	2.55441	3.47704	2.90943	1.80953	3.04364	1.78364	-1.271388e+001	-1.236017e+002	-1.363156e+002
2739	0.159552	0.177549	2.55441	3.51353	2.90943	1.60797	3.04364	1.74094	-1.271388e+001	-1.233797e+002	-1.360935e+002
2740	0.159552	0.177549	2.55441	3.1587	2.90943	1.60797	3.04364	1.81229	-1.271388e+001	-1.219507e+002	-1.346646e+002
2741	0.141014	0.143627	2.57441	3.1587	2.90943	1.60797	3.04364	1.82424	-1.271388e+001	-1.250851e+002	-1.377989e+002
2742	0.169403	0.143627	2.92436	3.1587	2.90943	1.60797	2.86036	1.82424	-1.271388e+001	-1.239163e+002	-1.366302e+002
2743	0.169403	0.143627	2.87453	3.1587	2.90943	1.60797	2.86036	1.95947	-1.271388e+001	-1.240440e+002	-1.367579e+002
2744	0.169403	0.139875	2.87453	3.1587	2.90943	1.68478	2.86036	1.95947	-1.271388e+001	-1.242437e+002	-1.369576e+002
2745	0.169403	0.139875	2.87453	3.1587	2.90943	1.68478	2.86036	1.95947	-1.271388e+001	-1.242437e+002	-1.369576e+002
2746	0.169403	0.158269	2.87453	3.29489	2.90943	1.68478	2.86036	1.95947	-1.271388e+001	-1.225357e+002	-1.352496e+002
2747	0.148207	0.158269	2.87453	3.29489	2.79366	1.68478	2.86036	2.00615	-1.271388e+001	-1.239238e+002	-1.366377e+002
2748	0.16188	0.158269	2.7586	3.29489	2.904	1.68478	2.72431	2.00615	-1.271388e+001	-1.225916e+002	-1.353055e+002
2749	0.15828	0.158269	2.7586	3.29489	2.904	1.68478	2.72431	1.89052	-1.271388e+001	-1.229467e+002	-1.356606e+002
2750	0.164044	0.158269	2.7586	3.29489	2.904	1.68478	2.72431	1.89052	-1.271388e+001	-1.228653e+002	-1.355792e+002
2751	0.170304	0.134752	2.62015	3.35968	2.904	1.68478	2.72431	1.89052	-1.271388e+001	-1.264376e+002	-1.391515e+002
2752	0.170304	0.134373	2.70917	3.35968	2.904	1.68478	2.72431	1.82687	-1.271388e+001	-1.270996e+002	-1.398134e+002
2753	0.170304	0.171508	2.70917	3.35968	2.904	1.75447	2.72431	1.82687	-1.271388e+001	-1.238045e+002	-1.365183e+002
2754	0.196534	0.171508	2.78618	3.35968	2.904	1.75447	2.9193	1.82687	-1.271388e+001	-1.241308e+002	-1.368447e+002
2755	0.196534	0.171508	2.78618	3.35968	2.904	1.76088	3.06151	1.82687	-1.271388e+001	-1.244793e+002	-1.371932e+002
2756	0.192033	0.171508	2.78618	3.35968	2.904	1.76088	3.06151	1.82687	-1.271388e+001	-1.239154e+002	-1.366293e+002
2757	0.192033	0.171508	2.66211	3.39432	2.904	1.76088	3.06151	1.61007	-1.271388e+001	-1.250362e+002	-1.377500e+002
2758	0.183952	0.168021	2.60895	3.26882	2.86937	1.6558	3.16048	1.61007	-1.271388e+001	-1.230415e+002	-1.357554e+002
2759	0.183446	0.185433	2.60895	3.26882	2.77046	1.6558	2.97607	1.843	-1.271388e+001	-1.234834e+002	-1.361973e+002
2760	0.183446	0.172042	2.60895	2.79638	2.77046	1.70505	2.97607	1.843	-1.271388e+001	-1.227332e+002	-1.354471e+002
2761	0.143425	0.172042	2.60895	2.79638	2.71257	1.70505	2.95961	1.843	-1.271388e+001	-1.233835e+002	-1.360974e+002
2762	0.194047	0.172042	2.60895	2.79638	3.01076	1.65274	2.95961	1.843	-1.271388e+001	-1.238792e+002	-1.365931e+002
2763	0.194047	0.172042	2.74675	2.99809	3.01076	1.65274	2.95961	1.843	-1.271388e+001	-1.231199e+002	-1.358338e+002
2764	0.194047	0.172042	2.74675	2.99809	2.85538	1.65488	2.95961	1.843	-1.271388e+001	-1.230311e+002	-1.357450e+002
2765	0.194047	0.172042	2.74675	2.99809	2.81025	1.65488	2.95961	1.81469	-1.271388e+001	-1.231948e+002	-1.359087e+002
2766	0.194047	0.172042	2.74675	2.99809	2.81025	1.65488	2.95961	1.81469	-1.271388e+001	-1.231948e+002	-1.359087e+002
2767	0.194047	0.172042	2.74675	2.99809	3.13865	1.65488	2.95961	1.95765	-1.271388e+001	-1.254540e+002	-1.381679e+002
2768	0.194047	0.172042	2.74675	2.79169	2.70588	1.65488	2.95961	1.95765	-1.271388e+001	-1.261372e+002	-1.388511e+002
2769	0.194047	0.155772	2.93681	2.79169	2.70588	1.65488	2.95961	1.95765	-1.271388e+001	-1.270541e+002	-1.397680e+002
2770	0.14739	0.155772	2.93681	2.79169	2.70588	1.65488	2.95961	1.95765	-1.271388e+001	-1.258023e+002	-1.385162e+002
2771	0.167315	0.155772	2.93681	3.16161	2.83998	1.65488	2.95961	1.95765	-1.271388e+001	-1.234533e+002	-1.361672e+002
2772	0.167315	0.155772	2.93681	3.16161	2.78867	1.65488	2.95961	1.95765	-1.271388e+001	-1.237692e+002	-1.364831e+002
2773	0.167315	0.155772	2.93681	3.16161	2.78867	1.65488	2.95961	1.95765	-1.271388e+001	-1.237692e+002	-1.364831e+002
2774	0.143551	0.155772	2.95933	3.16161	2.78867	1.65488	2.95961	1.65047	-1.271388e+001	-1.251015e+002	-1.378154e+002
2775	0.161646	0.155772	2.95933	3.21736	2.64591	1.94151	2.95961	1.65047	-1.271388e+001	-1.240615e+002	-1.367753e+002
2776	0.161646	0.172971	2.95933	3.21736	2.64591	1.83828	2.95961	1.65047	-1.271388e+001	-1.232863e+002	-1.360002e+002
2777	0.161646	0.172971	2.42746	3.21736	2.64591	1.83828	2.95961	1.65047	-1.271388e+001	-1.239329e+002	-1.366468e+002
2778	0.14667	0.172971	2.42746	3.21736	2.64591	1.83828	3.12028	1.65047	-1.271388e+001	-1.234598e+002	-1.361737e+002
2779	0.14667	0.172971	2.79043	3.21736	2.64591	1.83828	3.21447	1.62737	-1.271388e+001	-1.224120e+002	-1.351258e+002
2780	0.136686	0.187919	2.79043	3.21736	2.64591	1.83828	3.21447	1.54057	-1.271388e+001	-1.252713e+002	-1.379851e+002
2781	0.136686	0.181283	2.79043	3.21736	2.64591	1.83828	3.21447	1.54057	-1.271388e+001	-1.248793e+002	-1.375932e+002
2782	0.150119	0.181283	2.79043	3.21736	2.64591	1.83828	3.21447	1.76081	-1.271388e+001	-1.228763e+002	-1.355902e+002
2783	0.156445	0.181283	2.79043	3.21736	2.64591	1.74375	3.21447	1.76081	-1.271388e+001	-1.232112e+002	-1.359251e+002
2784	0.168237	0.191804	2.79043	3.21736	2.64591	1.74375	2.94362	1.76081	-1.271388e+001	-1.231814e+002	-1.358953e+002
2785	0.168237	0.191804	2.79043	3.21736	2.64591	1.74375	2.94362	1.78961	-1.271388e+001	-1.230236e+002	-1.357374e+002
2786	0.168237	0.191804	2.77102	3.21736	2.64591	1.90074	2.94362	1.78961	-1.271388e+001	-1.223425e+002	-1.350564e+002
2787	0.168237	0.191804	2.77102	3.31308	2.64591	1.90074	2.94362	1.99654	-1.271388e+001	-1.245363e+002	-1.372502e+002
2788	0.168237	0.191804	2.77102	2.95088	2.64591	1.90074	2.94362	1.99654	-1.271388e+001	-1.240682e+002	-1.367821e+002
2789	0.168237	0.191804	2.77102	2.95088	2.64591	1.90074	2.94362	1.61094	-1.271388e+001	-1.247789e+002	-1.374928e+002
2790	0.168237	0.191804	2.77102	3.30431	2.58426	1.90074	2.93821	1.61094	-1.271388e+001	-1.255250e+002	-1.382389e+002
2791	0.168237	0.191804	2.77102	3.30431	2.58426	1.90074	3.51233	1.61094	-1.271388e+001	-1.248509e+002	-1.375648e+002
2792	0.168237	0.191804	2.77102	3.30431	2.58595	1.83942	3.51233	1.61094	-1.271388e+001	-1.250862e+002	-1.378001e+002
2793	0.168237	0.191804	2.77102	3.30431	2.58595	1.79732	3.51233	1.4233	-1.271388e+001	-1.259382e+002	-1.386520e+002
2794	0.168237	0.191804	2.77102	2.93811	2.58595	1.79732	3.51233	1.4233	-1.271388e+001	-1.255305e+002	-1.382444e+002
2795	0.168237	0.191804	2.77102	2.9516	2.58595	1.99815	3.32817	1.66408	-1.271388e+001	-1.234665e+002	-1.361804e+002
2796	0.168237	0.191804	2.77102	2.9516	2.58595	1.99815	3.32817	1.5383	-1.271388e+001	-1.236956e+002	-1.364095e+002
2797	0.168237	0.191804	2.77102	2.66421	2.58595	1.99815	3.32817	1.5383	-1.271388e+001	-1.250099e+002	-1.377238e+002
2798	0.168237	0.191804	2.77102	2.66421	2.58595	1.99815	3.32817	1.5383	-1.271388e+001	-1.250099e+002	-1.377238e+002
2799	0.168237	0.157832	2.77102	2.66421	2.58595	1.99815	3.32817	1.5383	-1.271388e+001	-1.244955e+002	-1.372093e+002
2800	0.190766	0.157832	2.77102	2.61653	2.66348	1.99815	3.32817	1.4439	-1.271388e+001	-1.285434e+002	-1.412573e+002
2801	0.183711	0.157832	2.77102	3.51187	2.66348	1.99815	3.32817	1.4439	-1.271388e+001	-1.277256e+002	-1.404395e+002
2802	0.183711	0.157832	2.77102	3.51187	2.54221	1.99815	3.32817	1.4439	-1.271388e+001	-1.273943e+002	-1.401082e+002
2803	0.157021	0.157832	2.77102	3.51187	2.54221	1.99815	3.32817	1.4439	-1.271388e+001	-1.266535e+002	-1.393674e+002
2804	0.157021	0.157832	2.77102	2.9394	2.54221	2.01758	3.26298	1.54455	-1.271388e+001	-1.234784e+002	-1.361923e+002
2805	0.157021	0.157832	2.77102	2.9394	2.54221	1.91404	3.26298	1.54455	-1.271388e+001	-1.233581e+002	-1.360719e+002
2806	0.174278	0.186105	2.77102	2.91238	2.54221	1.91404	3.26298	1.6167	-1.271388e+001	-1.229304e+002	-1.356442e+002
2807	0.174278	0.186105	2.77102	2.91238	2.54221	1.91404	3.26298	1.6167	-1.271388e+001	-1.229304e+002	-1.356442e+002
2808	0.174278	0.186105	2.86579	2.71793	2.54221	1.89624	3.26298	1.6167	-1.271388e+001	-1.239916e+002	-1.367055e+002
2809	0.174278	0.186105	2.86579	2.71793	2.55182	1.89624	3.26298	1.6167	-1.271388e+001	-1.238969e+002	-1.366108e+002
2810	0.178742	0.185277	2.86579	2.71793	2.55182	1.89624	3.26298	1.57915	-1.271388e+001	-1.243527e+002	-1.370666e+002
2811	0.178742	0.185277	2.85185	3.17414	2.55182	1.89624	3.22542	1.57915	-1.271388e+001	-1.234960e+002	-1.362099e+002
2812	0.178742	0.185277	2.63848	3.4039	2.55182	1.89624	3.22542	1.57915	-1.271388e+001	-1.243743e+002	-1.370881e+002
2813	0.178742	0.185277	2.63848	3.4039	2.55182	1.91368	3.22542	1.57915	-1.271388e+001	-1.243161e+002	-1.370300e+002
2814	0.164781	0.185277	2.63848	3.4039	2.55182	1.91368	3.22542	1.57915	-1.271388e+001	-1.238294e+002	-1.365433e+002
2815	0.164781	0.185277	2.63848	3.4039	2.68135	1.91368	3.22542	1.57915	-1.271388e+001	-1.234802e+002	-1.361941e+002
2816	0.171509	0.185277	2.63848	3.4039	2.68135	1.91368	3.22542	1.61267	-1.271388e+001	-1.232800e+002	-1.359939e+002
